user,review,rating
Pengguna Google,kenapa masih murah toko Oren yya ktnya bnyak promo trnyata mahal buanget selisihnya banyak sekali gaada gratis ongkir lagi.. banyak yg ada -75% tp ternyata barangnya bukan itu😭,1
Pengguna Google,"Mantaaap update aplikasinya, sekarang fitur hapus chat sudah tersedia kembali sehingga riwayat chat dengan penjual tidak menumpuk lg jd lebih enjoy dan menarik pengalamannya saat berbelanja ataupun bertransaksi di tokopedia Trms tingkatkan terus aplikasinya",5
Pengguna Google,barang COD tapi tipu tipu isinya parah kadang Sabun bolong atau sempak,1
Pengguna Google,Ok,5
Pengguna Google,Parah² Diskon Yang Dulu Pada kemana? Diakuisisi TikTok Jadi Kacau Management nya ini😂😂,3
Pengguna Google,"baru kali ini kecewa banget, pesanan tidak bisa dibatalkan pembeli, karena penjual sudah mengubah status pesanan menjadi ""menunggu kurir"". padahal sudah berlalu 4hari dari sejak tanggal pemesanan, setelah di chat penjual bilang barang kosong? kalau barang kosong kenapa dia ubah status menjadi ""menunggu kurir"" ? seharusnya tetap ada tombol batalkan pesanan kalau pesanan belum bergerak. sebagai pembeli sangat dirugikan oknum penjual seperti ini, barang habis, tapi tidak mau membatalkan",1
Pengguna Google,alhamdulillah dapat harga murah lah gtu yg q cari,5
Pengguna Google,"pertama kali belanja di tokopedia ,semoga tidak mengecewakan",5
Pengguna Google,"Ditolak,padahal data lengka",1
Pengguna Google,Saya senang berbelanja di tokopedia karna banyak diskonnya tidak seperti aplikasi yang lain bisa mengatur menghemat uang dengan sangat baik ... Terima kasih,5
Pengguna Google,puas,5
Pengguna Google,"Notifikasi chatnya mohon di perbaiki, tidak sinkron dengan isi chat !!",2
Pengguna Google,Tokopedia oke,5
Pengguna Google,"Langganan plus tapi ga guna,gapernah dapat gratis ongkir.",3
Pengguna Google,mantap lah,5
Pengguna Google,mantapp...,5
Pengguna Google,"sangat"" membatu. dan bisa mempermudah untuk membeli kebutuhan yang mendadak ataupun yang di inginginkan",5
Pengguna Google,"Tidak ada solusi barang penipuan. Konsisten kasih bintang 1 sebelum ada solusi, udh ke tokped care respon ga ada solusi... 👎👎",1
Pengguna Google,"cepet, murah,amanah",5
Pengguna Google,proses mudah dan cepat,5
Pengguna Google,bagus buat pesen pesen barang,5
Pengguna Google,"Tokopedia sekarang sudah tidak ada lagi ulasan, upload foto susah banget, saya mau mengulas toko tidak ada ulasan, biasanya ada dan upload foto mudah, tolong di permudah lagi seperti dulu, terima kasih",1
Pengguna Google,terima gajih :) eh terima kasih :),5
Pengguna Google,okee siip,5
Pengguna Google,bagus,3
Pengguna Google,"Setelah diupdate ke aplikasi versi terbaru, tidak bisa melakukan transaksi melalui bank virtual account pada platform pihak ketiga. Tolong diperbaiki!",1
Pengguna Google,"aplikasi sudah bagus, kekurangan nya ada 1 : gratis ongkir nya sulit, kebanyakan kenak ongkir rata rata 2 : barang yg bisa cod sangat sedikit 3 : akun dana dari krmaren gak bisa di taut kan ke tokopedia, tolong segera di perbaiki",5
Pengguna Google,Sulit hrs update terus,1
Pengguna Google,ongkir nya mahal banget,1
Pengguna Google,mantap,5
Pengguna Google,Luarbiasa sehat badan ringan selalu nikmat,5
Pengguna Google,download tokopedia buang buang kuota udh tbtb gabisa masuk nnt uninstall bisa sekali pakai tau-tau nnt gak bisa lagi,1
Pengguna Google,bagus sekali,5
Pengguna Google,ok,5
Pengguna Google,goks,5
Pengguna Google,empat bintang 🌟🌟🌟🌟 dulu karna pengguna baru,5
Pengguna Google,Sangat membantu,5
Pengguna Google,"Belanja nyaman ,kwalitas terjamin & amanah",5
Pengguna Google,diskonnya kalo periode tertentu mantap dah,5
Pengguna Google,Masih setia,5
Pengguna Google,Semoga berhasil,5
Pengguna Google,bagus,5
Pengguna Google,setiap transaksi menggunakan kartu kredit selalu dibatalkan system. sering banget trx gagal dan pengembalian dana ke kartu kreditnya lama. kalah jauh sama olshop sebelah,1
Pengguna Google,Gak ada penjelasan pesanan tiba 2 direktur. Hapus akun. Hapus aplikasi.,1
Pengguna Google,"Gabung plus katanya dpt gratis ongkir, eh boro2.",2
Pengguna Google,"Saya mau bikin ulasan barang, tapi tidak tersedia linknya meskipun aplikasi sudah update dan dicoba juga melalui web. Sebelumnya aman² saja. Namun saya kira untuk produk yang banyak terjual tapi ulasan hanya hitungan jari adalah kemalasan buyer dalam membuat ulasan, ternyata memang aplikasi ini yang bermasalah. Inget, dulu pas baru buka akun katanya gratis ongkir. Eh ternyata tipuan. Selalu gagal di beberapa akun baru yang pernah dibuat ujicoba. Sekarang sistem rusak, nanti apalagi? Korupsi?",2
Pengguna Google,mantab BRAVO 👍👍,5
Pengguna Google,payah!!! gabisa dikomplain !!!,1
Pengguna Google,Nice... good jobs👍👌🤝,5
Pengguna Google,bagus untuk belanja,5
Pengguna Google,"Tolong perbanyak voucer gratis ongkir min blanja 0, susah bgt min tolong laahh kita2 yang jauh dari pusat tokonya jadi ongkir mahal😔, kapasitas keranjang juga diperbanyakkkk",3
Pengguna Google,enak belanja bisa bayar pakai dana,5
Pengguna Google,sangat membantu,5
Pengguna Google,Saya sangat kecewa dengan pelayanan Tokopedia. Uang saya di tahan dan itu bukan uang kalian. Semua proses jelas ada di sistem kalian. Ngapain btuh data segala macam. Saya pake kode pin juga pin cuman saya juga yang tau. Sangat buruk buruk pelayanannya. uang saya smpe di tahan lama.,1
Pengguna Google,jozzzz bNget tokopedia..barang yg di beli cpt pelayanannya,5
Pengguna Google,"ga jelas cok tiba"" paket di retur",1
Pengguna Google,"buruk sangat sangat buruk pesanan 2 Minggu belum sampai dikomplain tidak bisa, tanggapan diaplikasi susah apa lagi di sosmed buruk buruk",1
Pengguna Google,Busuk Apk nyo,1
Pengguna Google,ok,5
Pengguna Google,Kapan peyleter di kun saya aktf,3
Pengguna Google,Mantap sangat membantu,5
Pengguna Google,Ketika meminta refund terlalu banyak potongan,1
Pengguna Google,Memuaskan 😍😍😍,5
Pengguna Google,cepat tepat murah....,5
Pengguna Google,Parah banget udah dibayar malah dibatalin sama aplikasinya jadi angus diskon 40k,1
Pengguna Google,lebih mudah belanja online,5
Pengguna Google,Tidak bisa daftar tokopedia card padahal belum isi formulir,1
Pengguna Google,mau claim kerusakan harus uplod ini itu ribet,1
Pengguna Google,sangat memudahkan kita,5
Pengguna Google,udah langanan tapi tetep aja pake ongkir katanya diskon pot 30rb di gw masih 20rb anj dipake gojek juga ga bisa,1
Pengguna Google,bagus tapi diskon nya dikit banget😔,5
Pengguna Google,Baru di bulan maret ini gw mau check out barang di toko yang berlabel gratis ongkir tapi malah disuruh bayar ongkirnya ngga ada tuh pilihan ongkir Rp.0,1
Pengguna Google,mantap,5
Pengguna Google,"baru pertama kali belanja disini udah dapat pengalaman yang sangat buruk, pengiriman lama dan anehnya kurir nggak ada keliatan apalagi ngehubungi tiba² aja paketnya diretur ,lawak nggaktu udah capek² nunggu jugaa hadeeehh,dahlah langsung kapok dehh belanja disini :(",1
Pengguna Google,"Banyak barang nggak ke cover diskon gratis ongkir,bahkan kupon gratis ongkir pun hampir nggak ada (harus berlangganan kalau mau). Diskon barang terlihat besar, namun sebenarnya harganya sudah dinaikkan lebih dari 2x lipat dari harga normal. Orang normal mungkin gampang di bego in sama diskon diskon besar, tapi orang yg udah sering research sana sini nggak akan gampang tertipu...",1
Pengguna Google,Saya tidak bisa melihat riwayat chat dengan seller atau pun buyer,2
Pengguna Google,penarikan saldo waktunya lama banget padahal kita butuh saldo itu cepat,1
Pengguna Google,"Tolong di perbaiki pembatalan otomatis jangan 5 HARI! lebih baik di kurangi menjadi 3 hari. pengalaman saya membeli di salah satu toko tetapi penjualnya offline/sudah tidak jualan tetapi saya menunggu kepastian apakah pesanan saya akan di proses atau tidak, jika tidak lebih baik saya membeli di toko lain tapi?, jika saya sudah membeli di toko lain dan dia memperoses pesanan saya yg sudah lama di pesan apa tidak memberatkan pembeli?, jadi harus bayar di toko dia dan di toko lain, (pesan ga cukup",1
Pengguna Google,Aplikasi sangat mengecewakan.. Tokonya banyak yang nipu . Retur barang mlh paket nyangkut ntah kmn uang ku pun gak di balikin.. komplain gak ada respon ..moga aja segera bangkrut biar gak nipu banyak pembeli,1
Pengguna Google,sulit pingin kontak petugasnya,3
Pengguna Google,"Online shop yang tidak recomendasi, pelayan buruk untuk customer service lebih baik uninstall",1
Pengguna Google,pelayanan baik,5
Pengguna Google,Harga barangnya murah dan berkualitas premium.,5
Pengguna Google,bagus dan gak ribet kalau mau belanja online cuma yg COD jarang ada,5
Pengguna Google,"mantap cepet gercep anti bug dan lancar, emm relevansi pencarian ditambahin lagi ya min",5
Pengguna Google,"kembalikan uang aku sebesar 360.000 rb, soalnya ada pembatayran ke tokoh pedia lewat dana padahal aku tidak transaksi apa apa.",1
Pengguna Google,"saya mesen paket yang dilist stok nya masih ada 19,setelah saya bayar pake dana seller nya baru chat kalo ternyata stok nya habis,dia malah menyuruh saya ganti barang lain ,saya bilang tidak mau tapi dia malah tidak respon dan dana saya tertahan",1
Pengguna Google,DISKONNJYA BANYAK BGTT SUKAA DEH,5
Pengguna Google,"Harga barang sering berubah ubah antara tampilan di toko sebelum masuk keranjang, masuk kerangjang dan mau pembayaran. Terjadi kenaikan 2-3rb tiap step nya. Scam nya sangat halus sekali. Belum lagi ketambahan biaya lain-lain.",1
Pengguna Google,"Langganan PLUS aku dicabut krn diduga pemanfaatan voucher gratis ongkir,,,, hahahaha sangat lucu deh aplikasi yang satu ini, aku sudah bayar mahal langganan 6 bulan, baru 1 bulan eh sudah dicabut, gitu amat cari duitnya...",1
Pengguna Google,"toko online yg terpercaya,",5
Pengguna Google,Sering terjadi bugs di inbox,1
Pengguna Google,"Cs tidak membantu, bot semua",1
Pengguna Google,"jelek banget, pake voucher pengguna baru, giliran dapet harga murah banget karna voucher malah dibatalin sistem, udah gitu vouchernya kan jadi ilang, gabisa dipake lagi. malesin banget deh",1
Pengguna Google,josss pokonya.... aplikasi yg membantu sy,5
Pengguna Google,maaf y saya selingkuh dulu ke Oren karena ongkir lebih murah dan cepat,1
Pengguna Google,mantap,5
Pengguna Google,Menyatu dgn minyak singer,5
Pengguna Google,mb nya gede banget padahal memori masih ada tapi tetep gak bisa di apdet apk nya,3
Pengguna Google,riwayat chat kenapa gak bisa dihapus....??,3
Pengguna Google,"Setelah update n tdk da opsi trf manual jdikn tokped hanya tuk orang kota yg signyal stabil, kami di daerah plosok gk bs pakai mobile banking",2
Pengguna Google,memuaskan,5
Pengguna Google,paketnya lama banget bang sat + kalo mau komplain nunggu 5 hari tod,1
Pengguna Google,"Barang yang diterima sudah sesuai, dan kondisi aman ( baik2 saja ). Terimakasih Tokopedia telah menjadi Forum Perdagangan DARING Indonesia. Semoga Sukses Selalu Untuk Tokopedia. 💪",4
Pengguna Google,"Apk terbaru Fitur Halaman kolom flash sale kolom voucher ga kaya dulu mudah digunakan, sekarang Ribet Apk berat, loading lama, install di HP jadul suka ngfreezz , tiba tiba terhenti mulu, kolom voucher ga bisa di lihat pas di halaman chekout detailnya ga kaya dulu bisa di lihat fitur flash sale aneh ribet , mending jaman dulu yg waktu time 2mnt yg harus cepat di bayar",1
Pengguna Google,mntap,5
Pengguna Google,banyak diskon😘,5
Pengguna Google,saya suka dapat cv gratis ongkir,5
Pengguna Google,Ok bngt,5
Pengguna Google,👍👍👍👍 suka banget,5
Pengguna Google,sejauh ini masih semangat mencari yang murah berkualitas,3
Pengguna Google,"Emng harus y belanja kudu pakai KTP, bukannya g percaya tapi takut jg.. saya kn cuma mau belanja, kenapa harus verikasi pakai KTP, lagi pula saya jg sudah dewasa tau mana barang yang buat orang dewasa..percuma lah saya tidak bisa belanja, kalau ini itu harus verifikasi 21+",2
Pengguna Google,tokopedia sangat oke top dan membantu sukses selalu,5
Pengguna Google,"Menghubungi tokopedia care tidak ditanggapi...lewat WA, twitter bahkan lewat apk langsung sama sekali tidak reapon...pelayanan terhadap konsumen 👎🏼👎🏼👎🏼👎🏼👎🏼...padahal sudah lama menggunakan apk ini...",1
Pengguna Google,good,5
Pengguna Google,Kebanyakan update jadi berat. Udah sama kayak aplikasi Oren. Padahal sebelum di update Tokopedia ringan kayak M-Bca. Respon cepat dan ringan. Sekarang sangat buruk.,1
Pengguna Google,Ok,3
Pengguna Google,keren banyak promo gak habis habis,5
Pengguna Google,terimakasih tokopedia,5
Pengguna Google,toko pedia mantap. jempol pokoknya,5
Pengguna Google,"Ini sampah, barang nggak nyampe"" (sering kejadian paket hilang), jangan di download",1
Pengguna Google,makin kesini makin buruk pelayanan nya. komplain bia CS g respon sama sekali.,1
Pengguna Google,"Jangan sering2 ubah tampilan, bikin bingung aja 😢",4
Pengguna Google,sangat suka belanja di sini banyak promo,5
Pengguna Google,semakin update semakin lemot hadeuh,1
Pengguna Google,Mantap banyak promonya,5
Pengguna Google,ok sanagt bagus,5
Pengguna Google,Perbanyak voucher diskon barang dan ongkir,4
Pengguna Google,"G ada cs, bener2 dah buruk banget pelayanannya. Email g bisa, sosmed jug g ada balasan. Gmn bisa dibilang csnya bagus dan dpt reward 🤮",1
Pengguna Google,"Kasih voucher tapi pas dipakai gak bisa, dibatalkan sistem hahaha kalo ga ikhlas kasih voucher ya gausah kasih, paling bener belanja di oren",1
Pengguna Google,"Alamat susul si merah, saat orange memberikan peluang sama toko baru bwt di jadikan star, star+, eh ini malah yg bentar lagi mau expert turun drastis jadi reguler, sehingga tdk bisa upload bnyk produk.",1
Pengguna Google,keren..,4
Pengguna Google,sampah,1
Pengguna Google,Mantap,5
Pengguna Google,rusak. wong hpnya diem gak di pegang sama sekali tiba² shake shake sendiri. padahal.gada sg megang tapi tiba² campaign shake shake sendiri. rusak rusak,1
Pengguna Google,Pelayanan buruk,1
Pengguna Google,Makin hari makin lemot nih aplikasi,1
Pengguna Google,Sy pengguna vape sangat kecewa tokped yg sekarang. Dulu pencarian liquid atau vape dengan mudahnya. Sekarang makin sini makin sulit di dapatkan!!!,1
Pengguna Google,"loading lambat, dihapus chace smpe restart hp ttp aja aplikasi lemot.. tolong pencerahan dan perbaikan",2
Pengguna Google,Cobain dulu,5
Pengguna Google,"paket saya sampai 2 minggu tidak sampai dan dilakukan pengembalian sepihak, ini merupakan kerugian besar untuk konsumen",1
Pengguna Google,Error Kode PBEG. Gak Bisa Buka,4
Pengguna Google,"Kok aneh mau co tapi engga bisa pas pembayaran, layar blank. Udah coba logut bahkan reinstall juga, tetep ga bisa. Aplikasi tidak ada update an baru. Kenapa ya tolong dong zzz",1
Pengguna Google,"sangat buruk, pengguna baru pas coba trx semua batal otomatis. Tanya CS jawabannya ga membantu",1
Pengguna Google,"Saya mengajukan kreditcard di tokopedia semua fom sdh saya isi bahkan langkah akhir ttd digital melalui privy tapi sampe detik ini tiap buka kartu,tulisan kartu diterima tapi udh 1 minggu blum ada kejelasan apakah sdh di approve apa belum ?",3
Pengguna Google,baguuusss,5
Pengguna Google,Setiap mau klik Ulasan.. harus download data lagi. Dan konyolnya gak bisa. Aplikasi ini makin kesini makin Burik,1
Pengguna Google,"Aplikasi lain kl beli barang mahal itu gratis ongkir, dan kl mengembalikan barang rusak sudah dapat nomor resi dari aplikasi dan gratis juga.. kl disini itu beli gratis ongkir,tp kl mengembalikan barang rusak ongkir harus pakai duit sendiri baru input nomor resi, yg tulisan ongkir dpt diklaim ternyata tidak bisa..",1
Pengguna Google,thankyouuu,5
Pengguna Google,Tokopedia butut bagusan shopee hummm,5
Pengguna Google,The best pokokx,5
Pengguna Google,"Pengirimannya parah sekali, buat yang ga suka nunggu lama. Jangan pakai Tokopedia",1
Pengguna Google,Good service,5
Pengguna Google,batalkan sistem aja terusss,1
Pengguna Google,bagus,5
Pengguna Google,bagus,5
Pengguna Google,jhozz,5
Pengguna Google,okelah,4
Pengguna Google,Cicilan 12 bulan sudah tak muncul padahal tadinya bisa. Rasanya mau beralih nanti kalau gitu. Jika sudah lama pakai maka cicil 12 tak muncul. Tokopedia card juga sudah daftar ulang,2
Pengguna Google,oke,2
Pengguna Google,"apk gangguan aja,",1
Pengguna Google,dapat harga 7ribu min,5
Pengguna Google,mantap,5
Pengguna Google,Ga kayak dulu banyak promo nya Sekarang goib ga jelas kupon kupon nya,1
Pengguna Google,Burukkk Sering cancel otomatis pesanan Ga jelas narik saldo refund dikenakan biaya,1
Pengguna Google,semuanya ok,5
Pengguna Google,pelayanan bagus dan mudah,5
Pengguna Google,top,5
Pengguna Google,bagus,5
Pengguna Google,mantap,5
Pengguna Google,Aplikasi kenapa jadi eror gini,1
Pengguna Google,"Kalo gw ditanya belanja dimana yang barangnya dijamin ori, gw jawab disini",5
Pengguna Google,banyak promonya seneng deh,5
Pengguna Google,"Pas mau checkout udah bayar malah batal otomatis, pas mau beli lagi diskon nya hilang padahal harusnya selesai jam 23.00an tapi malah lebih awal. kacau",1
Pengguna Google,Ok,5
Pengguna Google,Kurir ga amanah paket saya dari 2024 ampe 2025 blom sampe terus order lagi juga ga sampe² paketnya ini gimana pihak Tokopedia tolong di tindak lanjuti sangat meresahkan semoga Tokopedia selanjutnya lebih baik lagi,1
Pengguna Google,Jadi rebet ada tampilan aneh ya,3
Pengguna Google,saldo tidak di kembalikan sama Tokopedia,1
Pengguna Google,"Sekarang jadi lemot..gimana ini ceo tokped,aplikasi jadi makin lelet bego",1
Pengguna Google,Aku pesan barang dapat diskon pengguna baru aku bayar lewat dana sudah berhasil kenapa di apk Tokopedia tidak ada detail transaksi pembelian nya??? Trs uang saya gimana ?,1
